business_name,official_website,emails,phones,address,extraction_method,confidence,pages_visited,social_linkedin,social_facebook,social_instagram,social_twitter,social_youtube,social_github,errors,provenance
Contact — Adam Watts,http://www.adamwattsofficial.com/contact,adamwattsmusic@gmail.com; now@www.myartisttype.com,,"224 Fossil Hills Loop, Nashville, Tennessee, US",HTTP,0.75,http://www.adamwattsofficial.com/contact; http://www.adamwattsofficial.com/contact; http://www.adamwattsofficial.com/contact#header; http://www.adamwattsofficial.com/about,,,http://instagram.com/adamwattsmusic,,,,AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": ""scraper"", ""phones"": """", ""address"": ""importer""}"
Advertising execs: Stand by your word and provide the wow factor,https://vegasinc.lasvegassun.com/business/2016/dec/26/advertising-execs-stand-by-your-word-and-provide-t,,,"4245 S. Grand Canyon Dr., Las Vegas, Nevada, NV",HTTP,0.05,https://vegasinc.lasvegassun.com/business/2016/dec/26/advertising-execs-stand-by-your-word-and-provide-t; https://vegasinc.lasvegassun.com/about/; https://vegasinc.lasvegassun.com/staff/vegas-inc-staff/,,,,,,,AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://fconline.foundationcenter.org/fdo-grantmaker-profile,,,"1350 Broadway, Tenafly, NJ, NY",HTTP,0.0,https://fconline.foundationcenter.org/fdo-grantmaker-profile,,,,,,,AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.towerbrook.com/our-team/walter-weil,,,"733 Third Avenue, New York, NY, US",HTTP,0.0,https://www.towerbrook.com/our-team/walter-weil,,,,,,,AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
IAPD,https://adviserinfo.sec.gov/individual/summary/4011917,,,"718 Washington Ave N, Springfield, MO, MN",HTTP,0.05,https://adviserinfo.sec.gov/individual/summary/4011917; https://adviserinfo.sec.gov/contact; https://adviserinfo.sec.gov/contact-us; https://adviserinfo.sec.gov/about,,,,,,,AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.wavertonmanagerllcsuite210developmentbranchesva.com,,,"5131 RIVER CLUB DR, SUITE 210, development branches, VA",HTTP,0.0,https://www.wavertonmanagerllcsuite210developmentbranchesva.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.michaelwatts2108draytonstreetsavannah.com,,,"2108 DRAYTON STREET, 2108 DRAYTON STREET, Savannah, US",HTTP,0.0,https://www.michaelwatts2108draytonstreetsavannah.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.marinowayne5thfloornewyorkny.com,,,"Stripes, 5th Floor, New York, NY",HTTP,0.0,https://www.marinowayne5thfloornewyorkny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
"WCM PARTNERS X, LLC",https://whalewisdom.com/filer/wcm-partners-x-llc-series-x1,contact@whalewisdom.com,,"281 Brooks Street, Laguna Beach, CA, US",HTTP,0.9,https://whalewisdom.com/filer/wcm-partners-x-llc-series-x1; https://whalewisdom.com/contact; https://whalewisdom.com/whitepapers/whalewisdom; https://whalewisdom.com/about,,,https://www.instagram.com/whalewisdom13f/,https://twitter.com/whalewisdom,,,AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": ""scraper"", ""phones"": """", ""address"": ""importer""}"
,https://www.johnwatsonpobox187evergreen.com,,,"P. O. Box 187, P. O. Box 187, Evergreen, US",HTTP,0.0,https://www.johnwatsonpobox187evergreen.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
Billy Webster - Advance America Cash Advance Centers Inc. - Biography,https://www.legistorm.com/person/bio/96131/William_Mendenhall_Webster_IV.html,congress@legistorm.com,+12023604172,"200 Park Avenue, Spartanburg, SC, NY",HTTP,0.92,https://www.legistorm.com/person/bio/96131/William_Mendenhall_Webster_IV.html,,,,https://twitter.com/LegiStorm,,,,"{""business_name"": ""scraper"", ""emails"": ""scraper"", ""phones"": ""scraper"", ""address"": ""importer""}"
Imprint,https://www.vincentweisser.com/imprint,,,"c/o Prime Intellect, Dover, Delaware, DE",HTTP,0.05,https://www.vincentweisser.com/imprint; https://www.vincentweisser.com/; https://www.vincentweisser.com/contact; https://www.vincentweisser.com/contact-us,,,,https://twitter.com/vincentweisser,,,AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
"Phil Weissbrod, MD",https://ige.ucsd.edu/node/643,ige@ucsd.edu; pweissbrod@health.ucsd.edu,+18588221142,"2010 JIMMY DURANTE BLVD STE 200, San Diego, California, US",HTTP,0.67,https://ige.ucsd.edu/node/643,https://www.linkedin.com/company/igeucsandiego/,https://www.facebook.com/igeucsd,https://www.instagram.com/ucsd_ige/,https://twitter.com/ige_ucsd,,,AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": ""scraper"", ""phones"": ""scraper"", ""address"": ""importer""}"
Cambridge CEO Amy Webber Named InvestmentNews CEO of the Year,https://www.joincambridge.com/about-cambridge/news/cambridge-ceo-amy-webber-named-investmentnews-ceo-of-the-year,jeff.wulf@cir2.com; more@joincambridge.com.about; publicrelations@cir2.com,+18007776080; +18776882369,"1776 Pleasant Plain Rd., Fairfield, Iowa, US",HTTP,0.94,https://www.joincambridge.com/about-cambridge/news/cambridge-ceo-amy-webber-named-investmentnews-ceo-of-the-year,https://www.linkedin.com/company/cambridge-investment-research,https://www.facebook.com/CambridgeInvestmentResearch,https://www.instagram.com/cambridge.investment.research/?hl=en,https://twitter.com/CambridgeIBD,https://www.youtube.com/c/CambridgeInvestmentResearchInc,,,"{""business_name"": ""scraper"", ""emails"": ""scraper"", ""phones"": ""scraper"", ""address"": ""importer""}"
NPPES NPI Registry,https://npiregistry.cms.hhs.gov/registry,,,"c/o Intus Care Inc., Nashville, TN, RI",HTTP,0.05,https://npiregistry.cms.hhs.gov/registry; https://npiregistry.cms.hhs.gov/contact; https://npiregistry.cms.hhs.gov/contact-us; https://npiregistry.cms.hhs.gov/about,,,,,,,AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.normanwebbiiisuite210portsmouthnh.com,,,"145 Maplewood Avenue, Suite 210, Portsmouth, NH",HTTP,0.0,https://www.normanwebbiiisuite210portsmouthnh.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.healthgrades.com/physician/dr-suyu-zhang-ynk6,,,"224 S. MICHIGAN AVENUE, New York, NY, IL",HTTP,0.0,https://www.healthgrades.com/physician/dr-suyu-zhang-ynk6,,,,,,,AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.webberwillisventuresllc15030venturablvdshermanoaks.com,,,"15030 Ventura blvd, 15030 Ventura blvd, Sherman Oaks, US",HTTP,0.0,https://www.webberwillisventuresllc15030venturablvdshermanoaks.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
Syncracy Capital,https://www.syncracy.io,operations@syncracy.io,,"99 Hudson Street, New York, NY, NY",HTTP,1.0,https://www.syncracy.io; https://www.syncracy.io/contact; https://www.syncracy.io/contact-us; https://www.syncracy.io/about,,,,,,,AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": ""scraper"", ""phones"": """", ""address"": ""importer""}"
Deal 3 Capital,https://deal3capital.com,growth@all.this; in-house@acquisition.stabil; investors@deal3capital.com; portal@deal3capital.cashflowportal.com,,"58 Kiva PL, 58 Kiva PL, Sandia Park, US",HTTP,0.72,https://deal3capital.com; https://deal3capital.com#contact; https://deal3capital.com#about; https://deal3capital.com#team,,,,,,,AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": ""scraper"", ""phones"": """", ""address"": ""importer""}"
PathNorth,https://www.pathnorth.com/brock-weatherup,cmoore@pathnorth.com; dar@coachdar.com; dholladay@pathnorth.com; eddy@liftorlando.com; jkijumba@pathnorth.com; jpalalay@pathnorth.com; mhorsford@pathnorth.com; rick@rickstevenson.com; skwiecien@pathnorth.com,,"7945 Morningside Drive, Stonington, CT, US",HTTP,1.0,https://www.pathnorth.com/brock-weatherup; https://www.pathnorth.com/our-team; https://www.pathnorth.com/our-board; https://www.pathnorth.com/contact,https://www.linkedin.com/in/brockweatherup/,,http://instagram.com/pathnorth,https://twitter.com/PathNorth,,,AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": ""scraper"", ""phones"": """", ""address"": ""importer""}"
Erik Weir,https://smartadvisormatch.com/advisor-network/south-carolina/erik-weir-2009973,info@smartasset.com; profile-compliance@smartasset.com; value@all.learn,,"220 N. Main Street, Greenville, SC, SC",HTTP,0.9,https://smartadvisormatch.com/advisor-network/south-carolina/erik-weir-2009973; https://smartadvisormatch.com/about; https://smartadvisormatch.com/about#contact; https://smartadvisormatch.com/data,,,,,,,AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": ""scraper"", ""phones"": """", ""address"": ""importer""}"
"Colin O. Webb, II",https://corporation.mit.edu/member/colin-o-webb-ii,corporationoffice@mit.edu,+16172535614; +16172538544,"650 California Street, Los Angeles, California, CA",HTTP,0.97,https://corporation.mit.edu/member/colin-o-webb-ii; https://corporation.mit.edu/contact/; https://corporation.mit.edu/staff/; https://corporation.mit.edu/about-corporation/,,,,,,,,"{""business_name"": ""scraper"", ""emails"": ""scraper"", ""phones"": ""scraper"", ""address"": ""importer""}"
"Danielle Weatherholtz, Licensed Professional Clinical Counselor, Worthington, OH, 43085",https://www.psychologytoday.com/us/therapists/danielle-weatherholtz-worthington-oh/1679700,accessibility@psychologytoday.com,+13802142964; +16469564495,"1952 Howell Mill Rd, Worthington, Ohio, GA",HTTP,1.0,https://www.psychologytoday.com/us/therapists/danielle-weatherholtz-worthington-oh/1679700; https://www.psychologytoday.com/us/groups; https://www.psychologytoday.com/about; https://www.psychologytoday.com/us/accessibility-help,,,,,,,,"{""business_name"": ""scraper"", ""emails"": ""scraper"", ""phones"": ""scraper"", ""address"": ""importer""}"
